ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,modelo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2024,Sênior,Tempo Integral,Analytics Engineer,140300,USD,140300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Analytics Engineer,116800,USD,116800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Analytics Engineer,155975,USD,155975,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Analytics Engineer,124779,USD,124779,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analytics Engineer,150000,USD,150000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Analytics Engineer,120000,USD,120000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,251000,USD,251000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,177000,USD,177000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,147000,USD,147000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,120000,USD,120000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Systems Engineer,328000,USD,328000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Systems Engineer,193000,USD,193000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,296300,USD,296300,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,166600,USD,166600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,312200,USD,312200,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,175800,USD,175800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Solutions Architect,345000,USD,345000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Solutions Architect,220000,USD,220000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,220000,USD,220000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,160000,USD,160000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,312200,USD,312200,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,175800,USD,175800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,250000,USD,250000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,150000,USD,150000,US,Remoto,US,Média,USA
2024,Junior,Tempo Integral,Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Engineer,99000,USD,99000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,211000,USD,211000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,142000,USD,142000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,245400,USD,245400,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,139000,USD,139000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Associate,134000,USD,134000,AU,Presencial,AU,Média,AUS
2024,Sênior,Tempo Integral,Associate,87550,USD,87550,AU,Presencial,AU,Média,AUS
2024,Sênior,Tempo Integral,Software Engineer,330000,USD,330000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,290000,USD,290000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,160330,USD,160330,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,160130,USD,160130,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Full Stack Engineer,72000,EUR,80000,DE,Presencial,DE,Média,DEU
2024,Sênior,Tempo Integral,Full Stack Engineer,48000,EUR,53333,DE,Presencial,DE,Média,DEU
2024,Sênior,Tempo Integral,Engineer,215055,USD,215055,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,138945,USD,138945,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,240000,USD,240000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,168000,USD,168000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,248700,USD,248700,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,136300,USD,136300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,152375,USD,152375,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Manager,94000,USD,94000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,202800,USD,202800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,115000,USD,115000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,160000,USD,160000,CA,Presencial,CA,Média,CAN
2024,Sênior,Tempo Integral,Software Engineer,160000,USD,160000,CA,Presencial,CA,Média,CAN
2024,Sênior,Tempo Integral,Manager,370300,USD,370300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,142600,USD,142600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,370300,USD,370300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,142600,USD,142600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Business Intelligence,199742,USD,199742,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Business Intelligence,121056,USD,121056,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,214500,USD,214500,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,190900,USD,190900,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,185000,USD,185000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,122000,USD,122000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,178000,USD,178000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,125000,USD,125000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,95000,USD,95000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,170000,USD,170000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,120000,USD,120000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,201500,USD,201500,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,183000,USD,183000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Manager,284000,USD,284000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,189000,USD,189000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Applied Scientist,222200,USD,222200,US,Presencial,US,Grande,USA
2024,Pleno,Tempo Integral,Applied Scientist,136000,USD,136000,US,Presencial,US,Grande,USA
2024,Sênior,Tempo Integral,Consultant,225000,USD,225000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Consultant,157875,USD,157875,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,270000,USD,270000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,153000,USD,153000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,175000,USD,175000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,175000,USD,175000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Engineering Manager,225000,USD,225000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineering Manager,180000,USD,180000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,385000,USD,385000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,160000,USD,160000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,297000,USD,297000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,168300,USD,168300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,297000,USD,297000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,168300,USD,168300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,98576,USD,98576,CA,Presencial,CA,Média,CAN
2024,Sênior,Tempo Integral,Research Scientist,52574,USD,52574,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Data Engineer,164000,USD,164000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,122000,USD,122000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Analyst,85000,USD,85000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Analyst,75286,USD,75286,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Engineering Manager,190000,USD,190000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineering Manager,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Backend Engineer,180000,USD,180000,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Backend Engineer,140000,USD,140000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Software Developer,500000,USD,500000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Developer,100000,USD,100000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,210000,USD,210000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,151800,USD,151800,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,113000,USD,113000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,92000,USD,92000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,113000,USD,113000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,92000,USD,92000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,120000,USD,120000,CA,Remoto,CA,Média,CAN
2024,Sênior,Tempo Integral,Engineer,90000,USD,90000,CA,Remoto,CA,Média,CAN
2024,Sênior,Tempo Integral,Research Analyst,175633,USD,175633,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Analyst,101846,USD,101846,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Analyst,185619,USD,185619,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Analyst,108355,USD,108355,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,190000,USD,190000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,142000,USD,142000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,213345,USD,213345,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,63720,USD,63720,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,237050,USD,237050,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,70800,USD,70800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,284000,USD,284000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,189000,USD,189000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,145000,USD,145000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,99000,USD,99000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,250600,USD,250600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,135400,USD,135400,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,183000,USD,183000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,83400,USD,83400,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,312000,USD,312000,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Data Engineer,110000,USD,110000,CA,Presencial,CA,Média,CAN
2024,Sênior,Tempo Integral,Data Scientist,235400,USD,235400,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,199234,USD,199234,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,127000,USD,127000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Scientist,174600,USD,174600,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Scientist,81900,USD,81900,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Architect,314400,USD,314400,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Architect,161600,USD,161600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,294000,USD,294000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,137600,USD,137600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,250200,USD,250200,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,117200,USD,117200,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,208800,USD,208800,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,98300,USD,98300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,240240,USD,240240,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,215658,USD,215658,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Solutions Engineer,207000,USD,207000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Solutions Engineer,139000,USD,139000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,337000,USD,337000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,237000,USD,237000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,168400,USD,168400,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Engineer,91000,USD,91000,CA,Presencial,CA,Média,CAN
2024,Junior,Tempo Integral,Software Development Engineer,176580,USD,176580,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Software Development Engineer,117220,USD,117220,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Platform Engineer,250000,USD,250000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Platform Engineer,119000,USD,119000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,355000,USD,355000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,194000,USD,194000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,250000,USD,250000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Manager,167687,USD,167687,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Manager,100612,USD,100612,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Manager,192840,USD,192840,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Manager,115704,USD,115704,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Data Management Consultant,137972,USD,137972,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Management Consultant,82783,USD,82783,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,350000,USD,350000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,329333,USD,329333,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,176355,USD,176355,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,312866,USD,312866,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,167537,USD,167537,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,337250,USD,337250,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,184300,USD,184300,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,125000,USD,125000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Product Manager,393300,USD,393300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Product Manager,199500,USD,199500,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Systems Engineer,163000,USD,163000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Systems Engineer,77000,USD,77000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,280000,USD,280000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,159000,USD,159000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,280000,USD,280000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,200000,USD,200000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,120750,USD,120750,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,89250,USD,89250,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,177100,USD,177100,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,112200,USD,112200,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,200000,USD,200000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,96000,USD,96000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,200200,USD,200200,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,191922,USD,191922,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,200200,USD,200200,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,178360,USD,178360,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,355000,USD,355000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,194000,USD,194000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,237500,USD,237500,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Research Scientist,137750,USD,137750,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,218700,USD,218700,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,109300,USD,109300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,329333,USD,329333,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,176355,USD,176355,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,311900,USD,311900,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,207900,USD,207900,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,216200,USD,216200,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,102900,USD,102900,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,105000,USD,105000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,339250,USD,339250,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Head of Data,526400,USD,526400,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Head of Data,351000,USD,351000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,276000,USD,276000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,148000,USD,148000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,297000,USD,297000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,168300,USD,168300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Machine Learning Scientist,168154,USD,168154,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,258750,USD,258750,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,128000,USD,128000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,356500,USD,356500,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Engineer,188000,USD,188000,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Data Specialist,291500,USD,291500,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Data Specialist,201400,USD,201400,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,80000,USD,80000,US,Remoto,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,75000,USD,75000,US,Remoto,US,Média,USA
2024,Sênior,Tempo Integral,Product Manager,379500,USD,379500,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Product Manager,240000,USD,240000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Research Scientist,211900,USD,211900,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Research Scientist,113700,USD,113700,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,321600,USD,321600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Research Scientist,172500,USD,172500,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Systems Engineer,202800,USD,202800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Systems Engineer,115000,USD,115000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,230000,USD,230000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,148000,USD,148000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,170000,USD,170000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,155000,USD,155000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,159600,USD,159600,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Software Engineer,83600,USD,83600,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Data Engineer,203940,USD,203940,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,101970,USD,101970,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,105000,USD,105000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,51600,USD,51600,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,165600,USD,165600,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,124600,USD,124600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Analyst,180000,USD,180000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Analyst,90000,USD,90000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Analyst,118575,USD,118575,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Analyst,84000,USD,84000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,137000,USD,137000,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,60400,USD,60400,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Decision Scientist,267800,USD,267800,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Decision Scientist,136218,USD,136218,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,260590,USD,260590,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Scientist,130295,USD,130295,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,117480,USD,117480,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,78320,USD,78320,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,209000,USD,209000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Manager,133000,USD,133000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,190300,USD,190300,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,110300,USD,110300,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,137000,USD,137000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,60400,USD,60400,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,286000,USD,286000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Software Engineer,143000,USD,143000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,338600,USD,338600,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,142900,USD,142900,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,135000,USD,135000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,108000,USD,108000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,100000,USD,100000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,140000,USD,140000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,70000,USD,70000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,85000,USD,85000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,75000,USD,75000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,234000,USD,234000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,146000,USD,146000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,216000,USD,216000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,135000,USD,135000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,179000,USD,179000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,112000,USD,112000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,179000,USD,179000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,112000,USD,112000,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,213345,USD,213345,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,57870,USD,57870,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,234000,USD,234000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,146000,USD,146000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,166000,USD,166000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,104000,USD,104000,US,Presencial,US,Média,USA
2024,Sênior,Tempo Integral,Data Engineer,216000,USD,216000,US,Presencial,US,Média,USA
